EventID,PhotoID,EventPhotoRank,RandomValue
1245,19996,1000,"0.983421,19996"
1245,19997,1000,"0.985474,19997"
1245,19998,1000,"0.987393,19998"
1245,13820,1000,"-0.987532,13820"
1245,19999,1000,"0.989177,19999"
1245,20000,1000,"0.990825,20000"
1245,20001,1000,"0.992338,20001"
1245,20002,1000,"0.993715,20002"
1245,20003,1000,"0.994956,20003"
1245,20005,1000,"0.99703,20005"
1245,20018,1000,"0.997192,20018"
1245,20006,1000,"0.997863,20006"
1245,20007,1000,"0.998559,20007"
1245,20016,1000,"0.998671,20016"
1245,20008,1000,"0.999118,20008"
1245,20015,1000,"0.999205,20015"
1245,20009,1000,"0.999541,20009"
1245,20014,1000,"0.999603,20014"
1245,20010,1000,"0.999827,20010"
1245,20013,1000,"0.999864,20013"
1245,20011,1000,"0.999976,20011"
1245,20012,1000,"0.999989,20012"
1246,12646,1000,"-0.245845,12646"
1246,18094,1000,"-0.906308,18094"
1246,18096,1000,"-0.915944,18096"
1246,12495,1000,"0.998588,12495"
1247,19832,1,"-0.50522,19832"
1247,19877,1000,"-0.00333285,19877"
1247,19876,1000,"-0.0150279,19876"
1247,19879,1000,"0.0200571,19879"
1247,19875,1000,"-0.026721,19875"
1247,19880,1000,"0.0317488,19880"
1247,19874,1000,"-0.0384104,19874"
1247,19873,1000,"-0.0500945,19873"
1247,19882,1000,"0.0551175,19882"
1247,19872,1000,"-0.0617718,19872"
1247,19883,1000,"0.0667913,19883"
1247,19871,1000,"-0.0734406,19871"
1247,19884,1000,"0.078456,19884"
1247,19870,1000,"-0.0850994,19870"
1247,19885,1000,"0.09011,19885"
1247,19869,1000,"-0.0967465,19869"
1247,19886,1000,"0.101752,19886"
1247,19868,1000,"-0.10838,19868"
1247,19887,1000,"0.113379,19887"
1247,19867,1000,"-0.12,19867"
1247,19888,1000,"0.124992,19888"
1247,19866,1000,"-0.131602,19866"
1247,19889,1000,"0.136587,19889"
1247,19865,1000,"-0.143187,19865"
1247,19890,1000,"0.148163,19890"
1247,19864,1000,"-0.154752,19864"
1247,19862,1000,"-0.177817,19862"
1247,19861,1000,"-0.189314,19861"
1247,19860,1000,"-0.200785,19860"
1247,19859,1000,"-0.212228,19859"
1247,19858,1000,"-0.223643,19858"
1247,19857,1000,"-0.235027,19857"
1247,19856,1000,"-0.246378,19856"
1247,19855,1000,"-0.257696,19855"
1247,19854,1000,"-0.268979,19854"
1247,19853,1000,"-0.280225,19853"
1247,19852,1000,"-0.291433,19852"
1247,19851,1000,"-0.3026,19851"
1247,19850,1000,"-0.313727,19850"
1247,19849,1000,"-0.32481,19849"
1247,19848,1000,"-0.335849,19848"
1247,19847,1000,"-0.346842,19847"
1247,19846,1000,"-0.357788,19846"
1247,19844,1000,"-0.379531,19844"
1247,19843,1000,"-0.390325,19843"
1247,19842,1000,"-0.401066,19842"
1247,19841,1000,"-0.411753,19841"
1247,19840,1000,"-0.422382,19840"
1247,19839,1000,"-0.432954,19839"
1247,19838,1000,"-0.443467,19838"
1247,19836,1000,"-0.464309,19836"
1247,19835,1000,"-0.474636,19835"
1247,19834,1000,"-0.484898,19834"
1247,19833,1000,"-0.495093,19833"
1247,19831,1000,"-0.515279,19831"
1247,19830,1000,"-0.525267,19830"
1247,19829,1000,"-0.535183,19829"
1247,19828,1000,"-0.545026,19828"
1247,19827,1000,"-0.554794,19827"
1247,19686,1000,"-0.786048,19686"
1248,,,
1249,17220,1000,"0.330884,17220"
1250,17225,1000,"0.385471,17225"
1251,6690,1000,"0.291589,6690"
1251,6564,1000,"0.980315,6564"
1256,20163,1000,"-0.1987,20163"
1256,20164,1000,"-0.210149,20164"
1256,20165,1000,"-0.221569,20165"
1256,20166,1000,"-0.232958,20166"
1256,20167,1000,"-0.244316,20167"
1256,20168,1000,"-0.25564,20168"
1256,20169,1000,"-0.26693,20169"
1256,20170,1000,"-0.278182,20170"
1256,20171,1000,"-0.289397,20171"
1256,20172,1000,"-0.300572,20172"
1256,20173,1000,"-0.311706,20173"
1256,20174,1000,"-0.322798,20174"
1256,20175,1000,"-0.333845,20175"
1256,19956,1000,"0.795979,19956"
1256,19958,1000,"0.80992,19958"
1256,19959,1000,"0.816724,19959"
1256,20326,1000,"-0.859949,20326"
1256,20325,1000,"-0.865859,20325"
1257,21498,1,"0.10557,21498"
1257,8099,1000,"0.457628,8099"
1257,8813,1000,"0.563614,8813"
1258,21498,1000,"0.10557,21498"
1258,8099,1000,"0.457628,8099"
1258,8813,1000,"0.563614,8813"
1259,8813,1,"0.563614,8813"
1259,21498,1000,"0.10557,21498"
1259,8099,1000,"0.457628,8099"
1260,8099,1,"0.457628,8099"
1260,21498,1000,"0.10557,21498"
1260,8813,1000,"0.563614,8813"
1261,11527,1000,"0.269309,11527"
1261,11523,1000,"0.314052,11523"
1261,11501,1000,"0.545313,11501"
1261,11499,1000,"0.564769,11499"
1261,10578,1000,"-0.930039,10578"
1262,,,
1263,,,
1264,,,
1265,,,
1266,20277,1000,"-0.999298,20277"
1266,20278,1000,"-0.999668,20278"
1266,20282,1000,"-0.999779,20282"
1266,20279,1000,"-0.999901,20279"
1266,20281,1000,"-0.999957,20281"
1266,20280,1000,"-0.999997,20280"
1269,4302,1000,"0.0492031,4302"
1269,14488,1000,"-0.198044,14488"
1270,,,
1271,20475,1,"0.649923,20475"
1271,20476,1,"0.658767,20476"
1271,20478,1,"0.676184,20478"
1271,20479,1,"0.684754,20479"
1271,20480,1,"0.69323,20480"
1271,21976,1000,"-0.553779,21976"
1271,20473,1000,"0.631969,20473"
1271,20474,1000,"0.64099,20474"
1271,20477,1000,"0.667521,20477"
1271,20481,1000,"0.701612,20481"
1271,20482,1000,"0.709898,20482"
1271,20483,1000,"0.718086,20483"
1271,20484,1000,"0.726176,20484"
1271,20485,1000,"0.734167,20485"
1273,20740,1000,"-0.617247,20740"
1273,7715,1000,"0.767039,7715"
1273,11114,1000,"-0.924684,11114"
1273,7941,1000,"-0.980421,7941"
1274,7824,1000,"-0.389983,7824"
1274,7828,1000,"-0.432619,7828"
1274,20739,1000,"-0.608003,20739"
1274,20740,1000,"-0.617247,20740"
1274,20741,1000,"-0.626407,20741"
1274,20742,1000,"-0.63548,20742"
1274,7691,1000,"0.914758,7691"
1274,7682,1000,"0.952142,7682"
1275,20174,1000,"-0.322798,20174"
1275,19956,1000,"0.795979,19956"
1275,19520,1000,"0.860927,19520"
1275,20325,1000,"-0.865859,20325"
1276,,,
1277,2957,1000,"-0.0265279,2957"
1278,,,
1279,15570,1000,"-0.110806,15570"
1279,18616,1000,"-0.817127,18616"
1279,7877,1000,"-0.852361,7877"
1279,646,1000,"0.955753,646"
1280,,,
1281,20792,1000,"-0.956106,20792"
1281,20793,1000,"-0.959468,20793"
1281,20794,1000,"-0.962698,20794"
1281,20795,1000,"-0.965797,20795"
1282,3413,1000,"0.797678,3413"
1283,5951,1000,"0.466917,5951"
1283,10403,1000,"0.752744,10403"
1283,14611,1000,"0.945525,14611"
1283,11973,1000,"0.973393,11973"
1284,14612,1000,"0.949268,14612"
1284,11174,1000,"-0.951983,11174"
1284,14393,1000,"-0.966301,14393"
1284,19196,1000,"-0.993499,19196"
1285,,,
1286,20909,1,"-0.47924,20909"
1286,21220,1000,"0.00403219,21220"
1286,21221,1000,"-0.00766338,21221"
1286,21222,1000,"-0.0193579,21222"
1286,539,1000,"0.0207709,539"
1286,13195,1000,"-0.376597,13195"
1286,21019,1000,"0.708051,21019"
1286,21020,1000,"0.716261,21020"
1286,21021,1000,"0.724374,21021"
1286,21022,1000,"0.732387,21022"
1286,21023,1000,"0.7403,21023"
1286,21024,1000,"0.748112,21024"
1286,21025,1000,"0.755821,21025"
1286,21026,1000,"0.763428,21026"
1286,21027,1000,"0.770929,21027"
1286,21028,1000,"0.778326,21028"
1286,21029,1000,"0.785616,21029"
1286,21030,1000,"0.792798,21030"
1286,9591,1000,"-0.798208,9591"
1286,21031,1000,"0.799872,21031"
1286,21032,1000,"0.806836,21032"
1286,21033,1000,"0.813691,21033"
1286,21034,1000,"0.820433,21034"
1286,21035,1000,"0.827064,21035"
1286,21036,1000,"0.833582,21036"
1286,21037,1000,"0.839985,21037"
1286,21038,1000,"0.846274,21038"
1286,21039,1000,"0.852446,21039"
1286,21040,1000,"0.858503,21040"
1286,21041,1000,"0.864441,21041"
1286,21042,1000,"0.870262,21042"
1286,3639,1000,"-0.988922,3639"
1287,,,
1288,8347,1000,"-0.232119,8347"
1288,24413,1000,"0.351263,24413"
1288,7433,1000,"-0.857708,7433"
1290,,,
1291,,,
1292,,,
1293,,,
1294,,,
1295,,,
1296,19043,1000,"0.326625,19043"
1296,19955,1000,"0.788845,19955"
1296,19959,1000,"0.816724,19959"
1296,14088,1000,"0.98638,14088"
1297,10018,1000,"-0.800505,10018"
1298,,,
1299,,,
1300,2896,1000,"0.634146,2896"
1300,14707,1000,"0.702999,14707"
1300,3425,1000,"0.705471,3425"
1300,17023,1000,"-0.922608,17023"
1301,,,
1302,20952,1000,"0.00312506,20952"
1302,20951,1000,"-0.00857049,20951"
1302,20950,1000,"-0.0202649,20950"
1302,20949,1000,"-0.0319565,20949"
1302,20948,1000,"-0.0436437,20948"
1302,20947,1000,"-0.0553249,20947"
1302,20946,1000,"-0.0669986,20946"
1302,20945,1000,"-0.0786632,20945"
1302,20944,1000,"-0.0903169,20944"
1302,20943,1000,"-0.101958,20943"
1302,20942,1000,"-0.113586,20942"
1302,20941,1000,"-0.125198,20941"
1302,20940,1000,"-0.136793,20940"
1302,20937,1000,"-0.171458,20937"
1302,20936,1000,"-0.182969,20936"
1302,20935,1000,"-0.194454,20935"
1303,20973,1,"0.246177,20973"
1303,20975,4,"0.268779,20975"
1303,20971,1000,"0.22344,20971"
1303,20972,1000,"0.234825,20972"
1303,20974,1000,"0.257496,20974"
1303,20980,1000,"0.324614,20980"
1303,20981,1000,"0.335654,20981"
1303,20982,1000,"0.346648,20982"
1303,20983,1000,"0.357594,20983"
1303,20984,1000,"0.368492,20984"
1303,20985,1000,"0.379339,20985"
1303,20986,1000,"0.390134,20986"
1303,20988,1000,"0.411563,20988"
1303,20994,1000,"0.474453,20994"
1304,21116,2,"0.93923,21116"
1304,21132,3,"0.858968,21132"
1304,21131,3,"0.864897,21131"
1304,21114,3,"0.947002,21114"
1304,21075,3,"0.991677,21075"
1304,21081,3,"0.998264,21081"
1304,20976,4,"0.280026,20976"
1304,20977,4,"0.291234,20977"
1304,20978,4,"0.302402,20978"
1304,20979,4,"0.31353,20979"
1304,21077,5,"0.994417,21077"
1304,21078,5,"0.995583,21078"
1304,21094,5,"0.995668,21094"
1304,21079,5,"0.996613,21079"
1304,21080,5,"0.997507,21080"
1304,21082,5,"0.998885,21082"
1304,21122,6,"0.912848,21122"
1304,21121,6,"0.917561,21121"
1304,21120,6,"0.922148,21120"
1304,21119,6,"0.926609,21119"
1304,21118,6,"0.930944,21118"
1304,21117,6,"0.935151,21117"
1304,20992,7,"0.453734,20992"
1304,20993,7,"0.464125,20993"
1304,21096,7,"0.993221,21096"
1304,20989,1000,"0.422194,20989"
1304,20991,1000,"0.443281,20991"
1304,21098,1000,"0.990231,21098"
1304,21076,1000,"0.993115,21076"
1304,21095,1000,"0.994513,21095"
1305,21124,2,"0.903049,21124"
1305,21104,2,"0.978017,21104"
1305,21091,3,"0.998317,21091"
1305,21083,3,"0.999369,21083"
1305,21084,3,"0.999716,21084"
1305,21086,3,"1,21086"
1305,21130,5,"0.870708,21130"
1305,21129,5,"0.876401,21129"
1305,21128,5,"0.881973,21128"
1305,21127,5,"0.887425,21127"
1305,21126,5,"0.892755,21126"
1305,21115,5,"0.943181,21115"
1305,21099,5,"0.988532,21099"
1305,21089,5,"0.9994,21089"
1305,21125,1000,"0.897963,21125"
1305,21106,1000,"0.972872,21106"
1305,21105,1000,"0.975511,21105"
1305,21103,1000,"0.980389,21103"
1305,21102,1000,"0.982626,21102"
1305,21100,1000,"0.986699,21100"
1305,21093,1000,"0.996688,21093"
1305,21092,1000,"0.997571,21092"
1305,21090,1000,"0.998927,21090"
1305,21088,1000,"0.999737,21088"
1305,21085,1000,"0.999926,21085"
1305,21087,1000,"0.999937,21087"
1306,4027,1000,"0.0254866,4027"
1306,5091,1000,"0.147147,5091"
1306,18103,1000,"-0.945695,18103"
1307,21250,2,"-0.339925,21250"
1307,21244,3,"-0.273148,21244"
1307,21245,3,"-0.28438,21245"
1307,21246,3,"-0.295573,21246"
1307,21248,3,"-0.317836,21248"
1307,21255,5,"-0.394309,21255"
1307,21256,5,"-0.40503,21256"
1307,21257,5,"-0.415695,21257"
1307,21258,5,"-0.426304,21258"
1307,21259,5,"-0.436854,21259"
1307,21251,6,"-0.350901,21251"
1307,21252,6,"-0.361829,21252"
1307,21253,6,"-0.372707,21253"
1307,21254,6,"-0.383534,21254"
1307,21241,1000,"-0.239234,21241"
1307,21242,1000,"-0.250573,21242"
1307,21243,1000,"-0.261878,21243"
1307,21249,1000,"-0.328903,21249"
1309,21268,1000,"-0.528947,21268"
1309,18101,1000,"-0.937833,18101"
1311,8403,1,"-0.776576,8403"
1311,8266,1000,"0.654176,8266"
1311,8264,1000,"0.671687,8264"
1311,8402,1000,"-0.769154,8402"
1311,7366,1000,"-0.970474,7366"
1312,11049,1000,"-0.407749,11049"
1312,6283,1000,"-0.941538,6283"
1313,3766,1000,"0.0634948,3766"
1313,11047,1000,"-0.386281,11047"
1313,10956,1000,"0.619188,10956"
1313,989,1000,"-0.84113,989"
1314,1782,1000,"0.912556,1782"
1314,1492,1000,"-0.985388,1492"
1315,,,
1316,7009,1000,"0.28924,7009"
1316,17520,1000,"-0.647534,17520"
1317,,,
1318,14759,1000,"0.170593,14759"
1318,20743,1000,"-0.644467,20743"
1320,14759,1000,"0.170593,14759"
1320,20743,1000,"-0.644467,20743"
1321,16864,1000,"0.632534,16864"
1322,19274,1000,"-0.698019,19274"
1323,,,
1324,21727,1000,"0.349953,21727"
1324,23415,1000,"-0.510003,23415"
1324,23416,1000,"-0.520028,23416"
1324,23418,1000,"-0.539864,23418"
1324,19444,1000,"0.93759,19444"
1325,12878,1000,"-0.178842,12878"
1325,15623,1000,"0.487161,15623"
1326,,,
1327,21293,1000,"-0.751116,21293"
1327,21294,1000,"-0.758785,21294"
1327,21295,1000,"-0.766351,21295"
1327,21296,1000,"-0.773812,21296"
1327,21297,1000,"-0.781167,21297"
1327,21298,1000,"-0.788415,21298"
1327,21299,1000,"-0.795556,21299"
1327,21300,1000,"-0.802587,21300"
1327,21303,1000,"-0.82302,21303"
1327,21305,1000,"-0.83608,21305"
1328,14099,1000,"0.999331,14099"
1329,18584,1000,"-0.54982,18584"
1330,12063,1000,"0.283066,12063"
1330,1124,1000,"0.547643,1124"
1330,4087,1000,"-0.625873,4087"
1330,12693,1000,"-0.716022,12693"
1332,21457,1000,"-0.365114,21457"
1333,1551,1000,"-0.651527,1551"
1333,901,1000,"-0.897032,901"
1333,1979,1000,"-0.914614,1979"
1334,8035,1000,"-0.26981,8035"
1334,19314,1000,"-0.300103,19314"
1335,19577,1,"0.362022,19577"
1335,13854,1,"-0.971439,13854"
1335,13820,1,"-0.987532,13820"
1335,23131,1000,"0.347792,23131"
1335,23132,1000,"0.358733,23132"
1335,23133,1000,"0.369626,23133"
1335,23134,1000,"0.380468,23134"
1335,23135,1000,"0.391257,23135"
1335,23136,1000,"0.401994,23136"
1335,23137,1000,"0.412675,23137"
1335,23138,1000,"0.4233,23138"
1335,23139,1000,"0.433867,23139"
1335,23140,1000,"0.444374,23140"
1335,23141,1000,"0.454821,23141"
1335,23142,1000,"0.465206,23142"
1335,23143,1000,"0.475527,23143"
1335,23144,1000,"0.485783,23144"
1335,23145,1000,"0.495972,23145"
1335,23146,1000,"0.506094,23146"
1335,23147,1000,"0.516146,23147"
1335,23148,1000,"0.526128,23148"
1335,23149,1000,"0.536038,23149"
1335,23150,1000,"0.545874,23150"
1335,23152,1000,"0.565322,23152"
1335,23153,1000,"0.574931,23153"
1335,23154,1000,"0.58446,23154"
1335,23155,1000,"0.59391,23155"
1335,23156,1000,"0.603279,23156"
1335,23157,1000,"0.612565,23157"
1335,23158,1000,"0.621768,23158"
1335,23159,1000,"0.630885,23159"
1335,23160,1000,"0.639916,23160"
1335,23161,1000,"0.648859,23161"
1335,23162,1000,"0.657714,23162"
1335,23163,1000,"0.666479,23163"
1335,23164,1000,"0.675153,23164"
1335,23165,1000,"0.683734,23165"
1335,23166,1000,"0.692222,23166"
1335,23167,1000,"0.700615,23167"
1335,23168,1000,"0.708912,23168"
1335,23169,1000,"0.717112,23169"
1335,8139,1000,"0.809413,8139"
1335,17557,1000,"-0.907411,17557"
1335,19981,1000,"0.936676,19981"
1335,19984,1000,"0.948384,19984"
1338,13433,1,"0.0280899,13433"
1338,19191,1000,"-0.985147,19191"
1338,19192,1000,"-0.987088,19192"
1338,19194,1000,"-0.990564,19194"
1339,13433,1,"0.0280899,13433"
1339,19191,1000,"-0.985147,19191"
1339,19192,1000,"-0.987088,19192"
1339,19194,1000,"-0.990564,19194"
1340,13433,1,"0.0280899,13433"
1340,19195,1000,"-0.992099,19195"
1341,13433,3,"0.0280899,13433"
1341,19195,1000,"-0.992099,19195"
1344,13134,1000,"0.321501,13134"
1345,11053,1000,"-0.450004,11053"
1345,472,1000,"-0.690975,472"
1345,373,1000,"-0.939404,373"
1345,375,1000,"-0.947165,375"
1346,11936,1000,"0.979759,11936"
1346,13844,1000,"-0.992492,13844"
1347,,,
1350,21485,1000,"-0.0462599,21485"
1351,22821,1000,"0.128489,22821"
1351,21515,1000,"0.299905,21515"
1353,21555,1000,"0.69787,21555"
1353,21556,1000,"0.706199,21556"
1353,21557,1000,"0.714431,21557"
1354,21554,1000,"0.689446,21554"
1354,21555,1000,"0.69787,21555"
1354,21556,1000,"0.706199,21556"
1354,21557,1000,"0.714431,21557"
1354,21558,1000,"0.722566,21558"
1354,21559,1000,"0.730601,21559"
1355,21554,1000,"0.689446,21554"
1355,21555,1000,"0.69787,21555"
1355,21559,1000,"0.730601,21559"
1356,9285,1000,"0.978196,9285"
1356,6587,1000,"0.997533,6587"
1357,9285,1000,"0.978196,9285"
1357,6587,1000,"0.997533,6587"
1358,9285,1000,"0.978196,9285"
1358,6587,1000,"0.997533,6587"
1359,,,
1360,,,
1362,1184,1000,"0.958383,1184"
1362,1196,1000,"0.988896,1196"
1362,8465,1000,"-0.999052,8465"
1363,7518,1000,"-0.0366559,7518"
1363,1195,1000,"0.98709,1195"
1364,11826,1000,"0.0826384,11826"
1364,11239,1000,"-0.478926,11239"
1365,18768,1000,"-0.396263,18768"
1365,5948,1000,"0.435609,5948"
1365,6270,1000,"-0.879648,6270"
1365,13830,1000,"-0.999155,13830"
1366,,,
1368,21603,1,"0.97205,21603"
1368,21626,1,"0.999488,21626"
1368,7557,1000,"0.407273,7557"
1368,6509,1000,"0.665968,6509"
1368,21675,1000,"0.822444,21675"
1368,21674,1000,"0.829041,21674"
1368,6800,1000,"-0.836374,6800"
1368,21650,1000,"0.951503,21650"
1368,10359,1000,"0.979271,10359"
1368,21625,1000,"0.999794,21625"
1369,9237,1000,"0.938621,9237"
1369,21626,1000,"0.999488,21626"
1370,21626,1000,"0.999488,21626"
1371,7236,1000,"0.192046,7236"
1371,21455,1000,"-0.386788,21455"
1372,9146,1000,"0.153694,9146"
1372,21626,1000,"0.999488,21626"
1373,17543,1000,"-0.826771,17543"
1373,21650,1000,"0.951503,21650"
1373,21626,1000,"0.999488,21626"
1374,21626,1000,"0.999488,21626"
1375,,,
1376,21652,1000,"0.944048,21652"
1376,21649,1000,"0.955036,21649"
1376,21626,1000,"0.999488,21626"
1377,21650,1000,"0.951503,21650"
1377,21626,1000,"0.999488,21626"
1378,,,
1379,6509,1000,"0.665968,6509"
1379,6800,1000,"-0.836374,6800"
1379,21603,1000,"0.97205,21603"
1379,21626,1000,"0.999488,21626"
1380,6509,1000,"0.665968,6509"
1380,6800,1000,"-0.836374,6800"
1380,21603,1000,"0.97205,21603"
1380,21626,1000,"0.999488,21626"
1381,7557,1000,"0.407273,7557"
1381,21603,1000,"0.97205,21603"
1381,21626,1000,"0.999488,21626"
1382,6509,1000,"0.665968,6509"
1382,23298,1000,"0.74009,23298"
1382,21652,1000,"0.944048,21652"
1382,21650,1000,"0.951503,21650"
1382,21603,1000,"0.97205,21603"
1382,21626,1000,"0.999488,21626"
1383,13459,1000,"0.326105,13459"
1384,4015,1000,"0.165078,4015"
1384,11628,1000,"-0.788635,11628"
1384,380,1000,"-0.964292,380"
1385,21652,1000,"0.944048,21652"
1385,21626,1000,"0.999488,21626"
1386,,,
1387,,,
1388,11696,1000,"-0.991156,11696"
1389,12628,1000,"-0.0378606,12628"
1390,4064,1000,"-0.396086,4064"
1390,2867,1000,"0.855273,2867"
1390,2037,1000,"-0.965847,2037"
1390,4153,1000,"-0.99249,4153"
1391,13196,1000,"-0.387406,13196"
1391,18585,1000,"-0.559552,18585"
1391,380,1000,"-0.964292,380"
1391,1739,1000,"0.996672,1739"
1391,11141,1000,"-0.997203,11141"
1392,21986,2,"-0.452832,21986"
1392,266,1000,"0.0305438,266"
1392,263,1000,"0.0655884,263"
1392,1733,1000,"0.988503,1733"
1392,1734,1000,"0.990204,1734"
1393,12331,1000,"-0.289924,12331"
1393,12786,1000,"-0.9508,12786"
1393,12777,1000,"-0.978088,12777"
1394,2691,1000,"0.0570486,2691"
1395,12331,1000,"-0.289924,12331"
1395,6346,1000,"-0.923689,6346"
1395,12786,1000,"-0.9508,12786"
1395,12777,1000,"-0.978088,12777"
1395,13281,1000,"-0.984049,13281"
1396,12331,1000,"-0.289924,12331"
1397,12786,1000,"-0.9508,12786"
1398,2691,1000,"0.0570486,2691"
1398,6347,1000,"-0.919145,6347"
1399,6489,1000,"0.474924,6489"
1399,6346,1000,"-0.923689,6346"
1399,18098,1000,"-0.92508,18098"
1399,13281,1000,"-0.984049,13281"
1409,6769,1000,"-0.587583,6769"
1409,6347,1000,"-0.919145,6347"
1409,6346,1000,"-0.923689,6346"
1410,11127,1000,"-0.971682,11127"
1410,13833,1000,"-0.999982,13833"
1411,543,1000,"0.0675037,543"
1411,4502,1000,"0.684005,4502"
1411,2037,1000,"-0.965847,2037"
1411,4153,1000,"-0.99249,4153"
1412,4615,1000,"-0.538259,4615"
1412,4618,1000,"-0.567492,4618"
1412,4621,1000,"-0.596027,4621"
1412,4622,1000,"-0.605377,4622"
1412,4629,1000,"-0.66844,4629"
1413,8135,1000,"0.781065,8135"
1414,,,
1415,19072,1000,"-0.00644323,19072"
1415,19067,1000,"0.0520115,19067"
1415,9416,1000,"-0.169714,9416"
1415,7940,1000,"-0.982657,7940"
1416,1903,1000,"-0.262567,1903"
1416,14988,1000,"-0.592952,14988"
1416,14987,1000,"-0.602329,14987"
1416,14986,1000,"-0.611623,14986"
1416,14983,1000,"-0.639,14983"
1416,8426,1000,"-0.916088,8426"
1416,11969,1000,"0.983044,11969"
1417,11969,1000,"0.983044,11969"
1417,13840,1000,"-0.997126,13840"
1418,1903,1000,"-0.262567,1903"
1418,3870,1000,"0.957983,3870"
1419,11969,1000,"0.983044,11969"
1419,13840,1000,"-0.997126,13840"
1420,1903,1000,"-0.262567,1903"
1420,3870,1000,"0.957983,3870"
1420,11969,1000,"0.983044,11969"
1421,11969,1000,"0.983044,11969"
1421,13840,1000,"-0.997126,13840"
1422,11969,1000,"0.983044,11969"
1422,13840,1000,"-0.997126,13840"
1423,17481,1000,"-0.245672,17481"
1423,22605,1000,"0.467522,22605"
1423,15237,1000,"0.760508,15237"
1424,22605,1000,"0.467522,22605"
1425,13433,1000,"0.0280899,13433"
1425,19192,1000,"-0.987088,19192"
1426,5634,1000,"0.0800428,5634"
1427,,,
1428,23442,1000,"-0.751921,23442"
1428,8230,1000,"0.906169,8230"
1429,,,
1430,23442,1000,"-0.751921,23442"
1431,15169,1000,"0.996077,15169"
1432,1666,1000,"0.593503,1666"
1432,2017,1000,"-0.999603,2017"
1433,3978,1000,"0.563467,3978"
1434,3978,1000,"0.563467,3978"
1434,2017,1000,"-0.999603,2017"
1435,,,
1439,273,1000,"-0.0512985,273"
1439,1739,1000,"0.996672,1739"
1440,,,
1441,9260,1000,"0.996542,9260"
1442,24429,1000,"0.170945,24429"
1442,24427,1000,"0.193943,24427"
1442,24426,1000,"0.205403,24426"
1442,24425,1000,"0.216835,24425"
1442,24422,1000,"0.250947,24422"
1442,24421,1000,"0.262251,24421"
1442,24420,1000,"0.273519,24420"
1442,24415,1000,"0.329268,24415"
1442,24413,1000,"0.351263,24413"
1442,24345,1000,"0.914481,24345"
1442,24344,1000,"0.919151,24344"
1442,24334,1000,"0.958837,24334"
1443,11710,1000,"-0.956268,11710"
1444,21765,1,"-0.0868048,21765"
1444,21766,2,"-0.0984501,21766"
1444,21767,4,"-0.110082,21767"
1444,21768,1000,"-0.121699,21768"
1444,21769,1000,"-0.133299,21769"
1444,21770,1000,"-0.144881,21770"
1444,21771,1000,"-0.156443,21771"
1444,21719,1000,"0.435943,21719"
1444,21711,1000,"0.51812,21711"
1444,21710,1000,"0.528087,21710"
1444,21709,1000,"0.537983,21709"
1444,21974,1000,"-0.573102,21974"
1444,21973,1000,"-0.582647,21973"
1444,21971,1000,"-0.601497,21971"
1446,21750,1000,"0.0884051,21750"
1446,21749,1000,"0.100049,21749"
